,,,,Player 1,,Player 2,,Player 3,,Player 4,
2024-04-20,Brno,1,5,PLGS005,42100,CZXX004,-33700,SKXX002,3100,ROXX001,-11500
2024-04-20,Brno,1,6,REXX003,34800,SKXX001,-26600,PLKR012,2900,PLGS002,-11100
2024-04-20,Brno,1,7,ATXX003,-4500,CZXX001,-25000,PLXX016,23200,ATXX005,6300
2024-04-20,Brno,1,8,VNXX001,-7600,FRXX039,6600,UAXX057,31000,PLTR001,-30000
2024-04-20,Brno,1,9,PLKR003,5000,CHXX004,-8500,SKXX003,-33600,ATXX001,37100
2024-04-20,Brno,1,10,SKXX004,-28200,PLXX032,24800,DEWRL02,-10600,REXX004,14000
2024-04-20,Brno,1,11,PLKR004,5300,PT00001,-7000,UAXX007,28700,CZXX005,-27000
2024-04-20,Brno,2,1,PLKR003,35600,CZXX002,13000,ATXX004,-30300,REXX004,-18300
2024-04-20,Brno,2,2,ATXX002,22700,PLKR012,-18100,CZXX004,3100,SKXX003,-7700
2024-04-20,Brno,2,3,PLXX016,-14300,PLGS012,40500,CZXX005,-36900,UAXX057,10700
2024-04-20,Brno,2,4,SKXX005,12700,PLKR005,-26500,UAXX007,-11800,VNXX001,25600
2024-04-20,Brno,2,5,UAXX005,6600,REXX002,-8500,ATXX005,26800,ATXX001,-24900
2024-04-20,Brno,2,6,CZXX003,-22100,SKXX004,-5100,SKXX002,20400,PLGS002,6800
2024-04-20,Brno,2,7,ATXX003,32000,CHXX004,-5300,PLGS001,14200,ROXX001,-40900
2024-04-20,Brno,2,8,ATXX012,-13900,CZXX001,-13900,PLGS005,21600,GBWC003,6200
2024-04-20,Brno,2,9,PLKR004,-31800,REXX001,-8900,PLXX032,13500,DEWRL01,27200
2024-04-20,Brno,2,10,SKXX001,46400,PT00001,8800,DEWRL02,-38000,FRXX039,-17200
2024-04-20,Brno,2,11,PLXX040,36100,REXX003,7800,UAXX002,-9800,PLTR001,-34100
2024-04-20,Brno,3,1,PLXX040,12200,ATXX003,-38500,ATXX004,-18000,SKXX005,44300
2024-04-20,Brno,3,2,ATXX012,26800,PT00001,-5100,PLXX016,13000,REXX004,-34700
2024-04-20,Brno,3,3,PLXX032,26200,ROXX001,8800,CZXX005,-24000,FRXX039,-11000
2024-04-20,Brno,3,4,UAXX005,30300,PLKR004,-13900,SKXX004,-31200,PLGS005,14800
2024-04-20,Brno,3,5,REXX001,-32800,PLKR005,34800,ATXX005,5100,UAXX057,-7100
2024-04-20,Brno,3,6,SKXX003,8200,PLGS002,-9900,VNXX001,-23400,GBWC003,25100
2024-04-20,Brno,3,7,SKXX001,-29800,REXX002,45100,CZXX004,-15800,DEWRL01,500
2024-04-20,Brno,3,8,SKXX002,32900,PLGS012,10900,PLGS001,-12700,PLTR001,-31100
2024-04-20,Brno,3,9,ATXX002,-26700,PLKR003,35400,UAXX002,3500,DEWRL02,-12200
2024-04-20,Brno,3,10,PLKR012,-9400,CZXX002,10500,CHXX004,23500,UAXX007,-24600
2024-04-20,Brno,3,11,REXX003,5000,CZXX003,-34700,CZXX001,-8800,ATXX001,38500
2024-04-20,Brno,4,1,DEWRL01,12500,SKXX003,-30200,UAXX002,-6500,UAXX007,24200
2024-04-20,Brno,4,2,REXX001,-16800,PLGS005,43000,CZXX005,-31200,REXX004,5000
2024-04-20,Brno,4,3,PLKR003,-30200,CZXX004,34500,PT00001,6100,PLTR001,-10400
2024-04-20,Brno,4,4,REXX003,-48000,ATXX012,20000,REXX002,42500,PLGS012,-14500
2024-04-20,Brno,4,5,PLXX040,-28100,SKXX004,-15900,CZXX001,31100,PLKR005,12900
2024-04-20,Brno,4,6,PLKR004,42600,CZXX003,-40200,DEWRL02,-10300,PLGS001,7900
2024-04-20,Brno,4,7,ATXX002,16600,PLXX016,32900,VNXX001,-45200,ATXX001,-4300
2024-04-20,Brno,4,8,PLXX032,-11600,CHXX004,10500,SKXX005,-43900,GBWC003,45000
2024-04-20,Brno,4,9,ATXX003,-12100,PLKR012,32200,SKXX002,-34000,UAXX057,13900
2024-04-20,Brno,4,10,UAXX005,-26900,CZXX002,26100,PLGS002,-15200,FRXX039,16000
2024-04-20,Brno,4,11,SKXX001,-5300,ATXX004,17300,ATXX005,5700,ROXX001,-17700
2024-04-20,Brno,5,1,ATXX012,13900,DEWRL01,33100,ATXX001,-29000,ROXX001,-18000
2024-04-20,Brno,5,2,SKXX001,-13600,PLGS005,-62900,SKXX005,67200,PLGS012,9300
2024-04-20,Brno,5,3,PLXX016,-31300,PLKR005,11400,PLGS001,-6100,FRXX039,26000
2024-04-20,Brno,5,4,CZXX002,-34600,PT00001,-6800,SKXX002,30100,ATXX005,11300
2024-04-20,Brno,5,5,UAXX005,34800,CZXX001,5900,UAXX002,-4300,CZXX005,-36400
2024-04-20,Brno,5,6,PLXX040,6100,CZXX003,-25600,PLKR003,-6100,GBWC003,25600
2024-04-20,Brno,5,7,ATXX002,-9400,CHXX004,12800,PLGS002,45700,UAXX057,-49100
2024-04-20,Brno,5,8,REXX002,-6200,PLKR012,34100,ATXX004,-36500,DEWRL02,8600
2024-04-20,Brno,5,9,REXX003,10900,ATXX003,26100,PLXX032,700,CZXX006,-37700
2024-04-20,Brno,5,10,REXX001,-3000,SKXX004,-39700,CZXX004,33000,UAXX007,9700
2024-04-20,Brno,5,11,PLKR004,22100,SKXX003,5700,REXX004,-20700,PLTR001,-7100
2024-04-20,Brno,6,1,CZXX001,37100,CZXX004,-10800,ATXX004,17000,UAXX057,-43300
2024-04-20,Brno,6,2,PLXX040,26400,PLXX032,-37000,CZXX002,-2600,PLGS012,13200
2024-04-20,Brno,6,3,ATXX012,-9600,SKXX004,-39700,CZXX006,31800,PLGS001,17500
2024-04-20,Brno,6,4,UAXX005,-40300,CHXX004,14000,SKXX002,-1100,PLXX016,27400
2024-04-20,Brno,6,5,ATXX002,-29800,PLKR004,-11900,SKXX005,29300,FRXX039,12400
2024-04-20,Brno,6,6,REXX001,-6000,SKXX003,10900,DEWRL02,21400,ROXX001,-26300
2024-04-20,Brno,6,7,REXX003,-7700,PLGS005,5400,PT00001,-18500,PLKR005,20800
2024-04-20,Brno,6,8,SKXX001,-32500,ATXX001,-10600,GBWC003,42100,REXX004,1000
2024-04-20,Brno,6,9,PLKR003,-16300,REXX002,-32200,UAXX007,36300,PLGS002,12200
2024-04-20,Brno,6,10,ATXX003,33100,DEWRL01,16000,CZXX005,-45300,PLTR001,-3800
2024-04-20,Brno,6,11,CZXX003,0,PLKR012,-15000,UAXX002,-56900,ATXX005,71900
2024-04-20,Brno,7,1,REXX003,-32200,ATXX002,-15600,ATXX004,46100,SKXX002,1700
2024-04-20,Brno,7,2,SKXX004,5000,CZXX002,-20300,ROXX001,20700,PLTR001,-5400
2024-04-20,Brno,7,3,PLKR004,-24200,SKXX001,24400,CZXX001,6900,CHXX004,-7100
2024-04-20,Brno,7,4,CZXX003,38900,PLGS005,6500,UAXX007,-38000,FRXX039,-7400
2024-04-20,Brno,7,5,PLXX040,-23900,CZXX006,3800,ATXX005,31100,REXX004,-11000
2024-04-20,Brno,7,6,SKXX005,0,UAXX002,26800,PLGS002,-39400,ATXX001,12600
2024-04-20,Brno,7,7,PLKR003,21900,PLKR012,-5700,DEWRL01,-20700,PLGS001,4500
2024-04-20,Brno,7,8,CZXX004,-21800,DEWRL02,-8800,PLXX016,28900,GBWC003,1700
2024-04-20,Brno,7,9,REXX002,29500,PLXX032,3600,PT00001,-23100,UAXX057,-10000
2024-04-20,Brno,7,10,ATXX012,-36400,SKXX003,11200,PLKR005,-15900,CZXX005,41100
2024-04-20,Brno,7,11,UAXX005,13800,ATXX003,-38300,REXX001,-5400,PLGS012,29900
2024-04-20,Brno,8,1,PLKR004,18800,PLKR012,-14100,PLGS012,31800,CZXX006,-36500
2024-04-20,Brno,8,2,PLXX032,19700,SKXX002,9600,UAXX007,-8900,ATXX001,-20400
2024-04-20,Brno,8,3,ATXX003,14300,PLGS005,-6700,CZXX002,-36400,SKXX003,28800
2024-04-20,Brno,8,4,UAXX005,-9400,REXX003,24100,PLKR003,5200,UAXX057,-19900
2024-04-20,Brno,8,5,ATXX002,6300,DEWRL01,-6800,PLKR005,17900,REXX004,-17400
2024-04-20,Brno,8,6,SKXX001,14300,SKXX004,-7400,UAXX002,28900,PLXX016,-35800
2024-04-20,Brno,8,7,CZXX003,4500,REXX001,-7200,ATXX012,-24200,PLTR001,26900
2024-04-20,Brno,8,8,ATXX004,-45500,PT00001,-11600,PLGS001,36200,GBWC003,20900
2024-04-20,Brno,8,9,DEWRL02,-14800,PLGS002,-27700,ATXX005,41200,CZXX005,1300
2024-04-20,Brno,8,10,PLXX040,18100,CZXX004,-31100,CHXX004,30700,FRXX039,-17700
2024-04-20,Brno,8,11,CZXX001,-7700,REXX002,35400,SKXX005,8300,ROXX001,-36000
2024-04-22,Toruń,1,1,PLTR011,-44800,PLKA101,-6000,PLTR009,36100,JPTR001,14700
2024-04-22,Toruń,1,2,PLTR020,-7900,PLTR001,21600,PLTR014,-19900,PLTR004,-33800
2024-04-22,Toruń,2,1,PLKA101,3200,PLTR009,-8000,PLTR011,-22100,JPTR001,26900
2024-04-24,Toruń,1,1,PLKA101,-27700,JPTR002,-20000,JPTR001,-17400,PLTR010,45100
2024-04-27,Leuven,1,1,BEXX003,-7000,BEXX040,27900,FRXX005,6900,JPXX004,-27800
2024-04-27,Leuven,1,2,BEWRL05,8400,BEWRL02,-2300,GBXX008,-36100,BEWRL03,30000
2024-04-27,Leuven,1,3,BEXX014,-31600,BEXX057,13300,BEXX031,-16400,BEXX015,34700
2024-04-27,Leuven,1,4,FRWC003,12900,BEXX012,33800,NLXX001,-32500,BEWRL04,-14200
2024-04-27,Leuven,1,5,BEWRL01,-26700,NLXX002,-12800,BEXX007,2400,JPXX003,37100
2024-04-27,Leuven,1,6,BEXX030,-35100,BEXX018,24400,NLXX003,11300,BEXX039,-600
2024-04-27,Leuven,1,7,BEXX008,-3200,BEXX011,-43800,NLXX004,39800,FRXX053,7200
2024-04-27,Leuven,1,8,BEXX025,-5800,BEXX004,7400,BEXX006,25100,BEXX029,-46700
2024-04-27,Leuven,1,9,BEXX002,20500,BEXX044,-28500,NLXX011,-2300,REXX003,10300
2024-04-27,Leuven,1,10,FRWRL01,-34300,FRXX002,2500,REXX001,39500,BEXX005,-7700
2024-04-27,Leuven,1,11,REXX004,-31300,BEXX005,28000,NLXX006,9800,BEXX050,-6500
2024-04-27,Leuven,1,12,BEXX016,31600,BEXX002,-39200,BEXX010,-6400,BEXX058,14000
2024-04-27,Leuven,2,1,REXX004,-23000,BEWRL02,29100,BEXX007,-9300,BEXX005,3200
2024-04-27,Leuven,2,2,BEXX016,19700,BEXX057,-49000,NLXX003,29800,BEXX050,-500
2024-04-27,Leuven,2,3,BEXX003,-29000,BEXX012,-4200,NLXX004,10700,BEXX058,22500
2024-04-27,Leuven,2,4,BEWRL05,8900,NLXX002,32900,BEXX006,-28600,JPXX004,-13200
2024-04-27,Leuven,2,5,BEXX014,0,BEXX018,-15100,NLXX011,40300,BEWRL03,-25200
2024-04-27,Leuven,2,6,FRWC003,12300,BEXX011,-7500,REXX001,26600,BEXX015,-31400
2024-04-27,Leuven,2,7,BEWRL01,-28300,BEXX004,23500,NLXX006,7600,BEWRL04,-2800
2024-04-27,Leuven,2,8,BEXX030,-6400,BEXX044,-44900,BEXX010,35500,JPXX003,15800
2024-04-27,Leuven,2,9,BEXX008,29300,FRXX002,-32000,FRXX005,10000,BEXX039,-7300
2024-04-27,Leuven,2,10,BEXX025,-20000,BEXX005,22300,GBXX008,5000,FRXX053,-7300
2024-04-27,Leuven,2,11,BEXX002,-5600,BEXX002,-21900,BEXX031,7800,BEXX029,19700
2024-04-27,Leuven,2,12,FRWRL01,39400,BEXX040,-35000,NLXX001,-7800,REXX003,3400
2024-04-27,Leuven,3,1,FRWC003,16700,NLXX002,41900,NLXX003,-22900,FRXX053,-35700
2024-04-27,Leuven,3,2,BEWRL01,23300,BEXX018,3600,NLXX004,-8000,BEXX029,-18900
2024-04-27,Leuven,3,3,BEXX030,11000,BEXX011,-33900,BEXX006,-13400,REXX003,36300
2024-04-27,Leuven,3,4,BEXX008,-31800,BEXX004,-3200,NLXX011,7800,BEXX005,27200
2024-04-27,Leuven,3,5,BEXX025,41000,BEXX044,-40000,REXX001,6900,BEXX050,-7900
2024-04-27,Leuven,3,6,BEXX002,-6800,FRXX002,-21000,NLXX006,23100,BEXX058,4700
2024-04-27,Leuven,3,7,FRWRL01,20200,BEXX005,-22700,BEXX010,6400,JPXX004,-3900
2024-04-27,Leuven,3,8,REXX004,12900,BEXX002,-40300,FRXX005,2300,BEWRL03,25100
2024-04-27,Leuven,3,9,BEXX016,-28500,BEXX040,-5800,GBXX008,25100,BEXX015,9200
2024-04-27,Leuven,3,10,BEXX003,5900,BEWRL02,-8200,BEXX031,22400,BEWRL04,-20100
2024-04-27,Leuven,3,11,BEWRL05,5000,BEXX057,-12300,NLXX001,11100,JPXX003,-23800
2024-04-27,Leuven,3,12,BEXX014,-10500,BEXX012,-21800,BEXX007,-16900,BEXX039,29200
2024-04-27,Leuven,4,1,BEXX008,-10500,BEXX044,45300,NLXX006,11300,BEXX015,-46100
2024-04-27,Leuven,4,2,BEXX025,-36900,FRXX002,-14900,BEXX010,13200,BEWRL04,38600
2024-04-27,Leuven,4,3,BEXX002,-34700,BEXX005,-11300,FRXX005,38300,JPXX003,7700
2024-04-27,Leuven,4,4,FRWRL01,11700,BEXX002,25900,GBXX008,-4600,BEXX039,-33000
2024-04-27,Leuven,4,5,REXX004,-27500,BEXX040,11400,BEXX031,28100,FRXX053,-12000
2024-04-27,Leuven,4,6,BEXX016,39700,BEWRL02,-35200,NLXX001,11600,BEXX029,-16100
2024-04-27,Leuven,4,7,BEXX003,5600,BEXX057,-14600,BEXX007,-25600,REXX003,34600
2024-04-27,Leuven,4,8,BEWRL05,12500,BEXX012,40200,NLXX003,-14800,BEXX005,-37900
2024-04-27,Leuven,4,9,BEXX014,40000,NLXX002,22800,NLXX004,-23700,BEXX050,-39100
2024-04-27,Leuven,4,10,FRWC003,-700,BEXX018,23100,BEXX006,-32900,BEXX058,10500
2024-04-27,Leuven,4,11,BEWRL01,-7400,BEXX011,12600,NLXX011,-28600,JPXX004,23400
2024-04-27,Leuven,4,12,BEXX030,-21200,BEXX004,5000,REXX001,-7900,BEWRL03,24100
2024-04-27,Leuven,5,1,FRWRL01,6400,BEXX012,-3900,NLXX011,-29100,JPXX003,26600
2024-04-27,Leuven,5,2,REXX004,-9300,NLXX002,-37700,REXX001,29600,BEXX039,17400
2024-04-27,Leuven,5,3,BEXX016,26800,BEXX018,10900,NLXX006,-11800,FRXX053,-25900
2024-04-27,Leuven,5,4,BEXX003,-9700,BEXX011,-36400,BEXX010,35000,BEXX029,-8900
2024-04-27,Leuven,5,5,BEWRL05,-30000,BEXX004,29900,FRXX005,-19000,REXX003,19100
2024-04-27,Leuven,5,6,BEXX014,-12900,BEXX044,-50100,GBXX008,25600,BEXX005,37400
2024-04-27,Leuven,5,7,FRWC003,6700,FRXX002,-22100,BEXX031,23200,BEXX050,-7800
2024-04-27,Leuven,5,8,BEWRL01,-14200,BEXX005,14900,NLXX001,-28500,BEXX058,27800
2024-04-27,Leuven,5,9,BEXX030,-15700,BEXX002,48300,BEXX007,-33100,JPXX004,500
2024-04-27,Leuven,5,10,BEXX008,-47200,BEXX040,-13100,NLXX003,44900,BEWRL03,15400
2024-04-27,Leuven,5,11,BEXX025,11000,BEWRL02,32200,NLXX004,-29600,BEXX015,-13600
2024-04-27,Leuven,5,12,BEXX002,100,BEXX057,10700,BEXX006,-47100,BEWRL04,36300
2024-04-27,Leuven,6,1,BEWRL05,4900,BEXX005,-32300,NLXX004,-17900,BEXX039,45300
2024-04-27,Leuven,6,2,BEXX014,5200,BEXX002,19900,BEXX006,-18000,FRXX053,-7100
2024-04-27,Leuven,6,3,FRWC003,-9300,BEXX040,23800,NLXX011,13300,BEXX029,-27800
2024-04-27,Leuven,6,4,BEWRL01,-27200,BEWRL02,-14400,REXX001,33800,REXX003,7800
2024-04-27,Leuven,6,5,BEXX030,-39700,BEXX057,31300,NLXX006,10100,BEXX005,-1700
2024-04-27,Leuven,6,6,BEXX008,12400,BEXX012,25500,BEXX010,-1800,BEXX050,-36100
2024-04-27,Leuven,6,7,BEXX025,-17300,NLXX002,-58400,FRXX005,63200,BEXX058,12500
2024-04-27,Leuven,6,8,BEXX002,-13400,BEXX018,29800,GBXX008,7500,JPXX004,-23900
2024-04-27,Leuven,6,9,FRWRL01,24800,BEXX011,-4600,BEXX031,-29000,BEWRL03,8800
2024-04-27,Leuven,6,10,REXX004,-33600,BEXX004,12700,NLXX001,-11600,BEXX015,32500
2024-04-27,Leuven,6,11,BEXX016,-24900,BEXX044,26300,BEXX007,9400,BEWRL04,-10800
2024-04-27,Leuven,6,12,BEXX003,-56900,FRXX002,18100,NLXX003,-17000,JPXX003,35800
2024-04-27,Leuven,7,1,BEXX030,28900,FRXX002,9100,GBXX008,-6500,BEXX029,-31500
2024-04-27,Leuven,7,2,BEXX008,-9600,BEXX005,-23800,BEXX031,29600,REXX003,3800
2024-04-27,Leuven,7,3,BEXX025,-8800,BEXX002,2800,NLXX001,-20600,BEXX005,26600
2024-04-27,Leuven,7,4,BEXX002,-5000,BEXX040,5800,BEXX007,-28800,BEXX050,28000
2024-04-27,Leuven,7,5,FRWRL01,-9600,BEWRL02,7800,NLXX003,-33200,BEXX058,35000
2024-04-27,Leuven,7,6,REXX004,9900,BEXX057,-15400,NLXX004,72100,JPXX004,-66600
2024-04-27,Leuven,7,7,BEXX016,25300,BEXX012,-24200,BEXX006,-6400,BEWRL03,5300
2024-04-27,Leuven,7,8,BEXX003,-1100,NLXX002,-35800,NLXX011,50500,BEXX015,-13600
2024-04-27,Leuven,7,9,BEWRL05,7400,BEXX018,-28400,REXX001,-9800,BEWRL04,30800
2024-04-27,Leuven,7,10,BEXX014,5400,BEXX011,-20800,NLXX006,-4900,JPXX003,20300
2024-04-27,Leuven,7,11,FRWC003,-2900,BEXX004,-26800,BEXX010,8700,BEXX039,21000
2024-04-27,Leuven,7,12,BEWRL01,-13100,BEXX044,-29300,FRXX005,15600,FRXX053,26800
2024-04-27,Leuven,8,1,BEXX014,-7600,BEXX040,24600,REXX001,13000,BEXX058,-30000
2024-04-27,Leuven,8,2,FRWC003,20500,BEWRL02,33100,NLXX006,-9700,JPXX004,-43900
2024-04-27,Leuven,8,3,BEWRL01,-22400,BEXX057,-9600,BEXX010,10500,BEWRL03,21500
2024-04-27,Leuven,8,4,BEXX030,-28000,BEXX012,34600,FRXX005,7600,BEXX015,-14200
2024-04-27,Leuven,8,5,BEXX008,-12000,NLXX002,36600,GBXX008,400,BEWRL04,-25000
2024-04-27,Leuven,8,6,BEXX025,23100,BEXX018,-26000,BEXX031,9500,JPXX003,-6600
2024-04-27,Leuven,8,7,BEXX002,-30000,BEXX011,8500,NLXX001,-10700,BEXX039,32200
2024-04-27,Leuven,8,8,FRWRL01,10100,BEXX004,38600,BEXX007,-31700,FRXX053,-17000
2024-04-27,Leuven,8,9,REXX004,13300,BEXX044,23800,NLXX003,-3200,BEXX029,-33900
2024-04-27,Leuven,8,10,BEXX016,-34000,FRXX002,-11200,NLXX004,43800,REXX003,1400
2024-04-27,Leuven,8,11,BEXX003,-6100,BEXX005,-42300,BEXX006,36700,BEXX005,11700
2024-04-27,Leuven,8,12,BEWRL05,28600,BEXX002,-4300,NLXX011,-20000,BEXX050,-4300
2024-04-27,Leuven,9,1,BEXX016,11500,BEXX004,-29400,BEXX031,22500,JPXX004,-4600
2024-04-27,Leuven,9,2,BEXX003,10600,BEXX044,22600,NLXX001,-4300,BEWRL03,-28900
2024-04-27,Leuven,9,3,BEWRL05,23000,FRXX002,-28400,BEXX007,-3400,BEXX015,8800
2024-04-27,Leuven,9,4,BEXX014,11900,BEXX005,-11800,NLXX003,23900,BEWRL04,-24000
2024-04-27,Leuven,9,5,FRWC003,5600,BEXX002,-57000,NLXX004,-4900,JPXX003,56300
2024-04-27,Leuven,9,6,BEWRL01,21400,BEXX040,10600,BEXX006,-24100,BEXX039,-7900
2024-04-27,Leuven,9,7,BEXX030,-25700,BEWRL02,3100,NLXX011,31300,FRXX053,-8700
2024-04-27,Leuven,9,8,BEXX008,33000,BEXX057,7000,REXX001,-31400,BEXX029,-8600
2024-04-27,Leuven,9,9,BEXX025,-8500,BEXX012,-28400,NLXX006,30500,REXX003,6400
2024-04-27,Leuven,9,10,BEXX002,-8400,NLXX002,2900,BEXX010,27700,BEXX005,-22200
2024-04-27,Leuven,9,11,FRWRL01,32700,BEXX018,-43700,FRXX005,21900,BEXX050,-10900
2024-04-27,Leuven,9,12,REXX004,-3400,BEXX011,17100,GBXX008,-41200,BEXX058,27500
2024-04-29,Toruń,1,1,PLTR014,-9200,PLTR011,8700,JPTR001,42100,PLTR008,-41600
2024-05-01,Toruń,1,1,PLTR002,-29100,PLTR018,6100,JPTR001,28700,PLTR017,-5700
2024-05-06,Toruń,1,1,PLTR004,-33700,JPTR001,-12700,PLTR011,32100,PLTR001,14300
2024-05-06,Toruń,2,1,PLTR002,-51700,PLTR004,-7800,PLTR011,9500,JPTR001,50000
2024-05-08,Toruń,1,1,PLTR014,17100,PLKA101,31000,PLTR010,-5000,PLTR015,-43100
2024-05-08,Toruń,2,1,PLTR009,12400,PLTR014,-16300,PLKA101,41700,PLTR010,-37800
2024-05-13,Toruń,1,1,PLKA101,44100,PLTR002,2100,PLTR014,-10000,PLTR011,-36200
2024-05-13,Toruń,2,1,JPTR001,-4800,PLTR001,-26800,PLKA101,8500,PLTR011,23100
2024-05-15,Toruń,1,1,PLKA101,26500,PLTR014,15600,PLTR015,-15500,PLTR010,-26600
2024-05-15,Toruń,2,1,PLTR014,6600,JPTR002,23300,JPTR001,-21900,PLKA101,-8000
2024-05-20,Toruń,1,1,PLKA101,-18900,JPTR001,-37400,PLTR014,51100,PLTR011,5200
2024-05-20,Toruń,2,1,JPTR001,-23500,PLTR011,26400,PLKA101,5900,PLTR002,-8800
2024-05-22,Toruń,1,1,PLTR014,13600,JPTR001,-1400,PLTR020,-58600,PLKA101,46400
2024-05-22,Toruń,1,2,PLTR022,7300,PLTR011,24100,PLTR005,-4700,PLTR004,-26700
2024-05-22,Toruń,2,1,PLTR020,23400,PLKA101,13300,PLTR014,-1300,JPTR001,-35400
2024-05-25,Kyiv,1,1,UAXX051,33600,UAXX050,-41400,UAXX002,10300,UAXX046,-2500
2024-05-25,Kyiv,1,2,UAXX028,-29500,UAXX012,18500,UAXX032,29100,UAXX052,-18100
2024-05-25,Kyiv,1,3,UAXX049,16000,UAXX055,-22200,UAXX048,-35800,AZXX001,22000
2024-05-25,Kyiv,1,4,SUB0000,-30000,UAXX054,22600,UAXX053,8200,UAXX044,-7600
2024-05-25,Kyiv,1,5,UAXX029,5100,UAXX031,-5900,UAXX047,20600,UAXX045,-19800
2024-05-25,Kyiv,2,1,UAXX053,26100,UAXX049,-900,UAXX051,14900,UAXX029,-40100
2024-05-25,Kyiv,2,2,UAXX032,8800,UAXX046,57400,UAXX048,-21100,SUB0000,-30000
2024-05-25,Kyiv,2,3,UAXX047,-27400,UAXX028,24700,UAXX002,-8300,UAXX054,11000
2024-05-25,Kyiv,2,4,UAXX055,14400,UAXX044,-14800,UAXX052,-25900,UAXX031,26300
2024-05-25,Kyiv,2,5,UAXX012,29800,UAXX045,-4900,AZXX001,-32100,UAXX050,7200
2024-05-25,Kyiv,3,1,UAXX002,10800,SUB0000,-30000,UAXX055,-5600,UAXX045,-29400
2024-05-25,Kyiv,3,2,UAXX028,12300,UAXX031,-9300,UAXX048,-43200,UAXX051,40200
2024-05-25,Kyiv,3,3,UAXX052,-7600,UAXX047,-36800,UAXX053,10700,UAXX050,33700
2024-05-25,Kyiv,3,4,UAXX029,46000,UAXX032,6900,UAXX054,-33500,AZXX001,-19400
2024-05-25,Kyiv,3,5,UAXX049,4800,UAXX046,8400,UAXX012,-4600,UAXX044,-28600
2024-05-25,Kyiv,4,1,AZXX001,-7800,UAXX052,-52500,SUB0000,-30000,UAXX051,4800
2024-05-25,Kyiv,4,2,UAXX053,55200,UAXX045,-40900,UAXX046,8300,UAXX028,-22600
2024-05-25,Kyiv,4,3,UAXX048,-8600,UAXX029,-25800,UAXX002,25500,UAXX044,8900
2024-05-25,Kyiv,4,4,UAXX032,6900,UAXX049,-19900,UAXX050,18100,UAXX031,-5100
2024-05-25,Kyiv,4,5,UAXX047,-13800,UAXX054,35400,UAXX012,-34000,UAXX055,12400
2024-05-25,Kyiv,5,1,UAXX048,13800,UAXX012,-11600,UAXX002,-27300,UAXX053,25100
2024-05-25,Kyiv,5,2,UAXX031,22100,AZXX001,-1300,UAXX055,9000,UAXX046,-29800
2024-05-25,Kyiv,5,3,UAXX047,-2600,UAXX051,-46600,UAXX032,18200,UAXX044,31000
2024-05-25,Kyiv,5,4,UAXX028,35900,SUB0000,-30000,UAXX050,6200,UAXX029,-6700
2024-05-25,Kyiv,5,5,UAXX049,7500,UAXX054,29800,UAXX052,-7200,UAXX045,-30100
2024-05-25,Kyiv,6,1,UAXX053,-7000,UAXX032,30700,UAXX055,-32900,UAXX050,9200
2024-05-25,Kyiv,6,2,UAXX028,27100,UAXX002,-8900,AZXX001,-27000,UAXX044,8800
2024-05-25,Kyiv,6,3,UAXX051,6600,UAXX048,-22300,UAXX054,19800,UAXX045,-4100
2024-05-25,Kyiv,6,4,UAXX012,-28700,UAXX031,8400,SUB0000,-30000,UAXX049,-6900
2024-05-25,Kyiv,6,5,UAXX052,-300,UAXX047,-21400,UAXX029,-11200,UAXX046,32900
2024-05-25,Kyiv,7,1,UAXX031,-24800,UAXX045,-12800,UAXX032,37700,UAXX002,-100
2024-05-25,Kyiv,7,2,UAXX028,-26200,UAXX049,30900,SUB0000,-30000,UAXX047,-8700
2024-05-25,Kyiv,7,3,UAXX052,35300,UAXX050,-7700,UAXX048,-10000,UAXX044,-37600
2024-05-25,Kyiv,7,4,UAXX053,9700,UAXX054,30500,UAXX046,-14300,AZXX001,-25900
2024-05-25,Kyiv,7,5,UAXX051,8800,UAXX055,-29400,UAXX012,-6800,UAXX029,27400
2024-05-25,Kyiv,8,1,UAXX046,-8000,UAXX012,-20100,UAXX051,2400,UAXX032,25700
2024-05-25,Kyiv,8,2,UAXX047,-11700,UAXX048,-29600,AZXX001,35900,UAXX053,5400
2024-05-25,Kyiv,8,3,UAXX002,8000,UAXX052,-12400,UAXX049,-22500,UAXX029,26900
2024-05-25,Kyiv,8,4,UAXX045,10500,UAXX044,-25100,UAXX028,-11200,UAXX055,25800
2024-05-25,Kyiv,8,5,UAXX050,30800,UAXX054,-26200,UAXX031,3600,SUB0000,-30000
2024-05-27,Toruń,1,1,PLTR020,-5200,PLTR001,29200,PLTR014,7200,PLTR005,-51200
2024-05-27,Toruń,1,2,PLTR002,24000,PLTR004,-23300,PLTR011,-9000,PLTR022,8300
2024-05-27,Toruń,1,3,PLKA101,-12000,PLTR009,31700,PLTR019,-6900,JPTR001,-32800
2024-05-27,Toruń,2,1,JPTR001,-1800,PLTR001,8500,PLTR011,25400,PLTR019,-32100
2024-05-27,Toruń,2,2,PLKA101,-6100,PLTR005,19800,PLTR020,-22900,PLTR022,-10800
2024-05-31,Toruń,1,1,PLKR009,-6700,PLKR010,32200,PLKR013,8500,PLTR004,-34000
2024-06-01,Toruń,1,1,PLLD005,19000,PLWA004,-39500,PLLD001,19000,PLKA005,1500
2024-06-01,Toruń,1,2,PLKR018,-6300,PLTR009,21300,PLMJ004,8000,PLXX040,-23000
